input,target,lang,plural,subj,obj,verb
de vogel mag de meisje,de vogel heeft de meisje gemogen,nl,False,vogel,meisje,mag
de vogels mogen de meisjes,de vogels heeft de meisjes gemogen,nl,True,vogel,meisje,mag
de vogel zoekt de meisje,de vogel heeft de meisje gezocht,nl,False,vogel,meisje,zoekt
de vogels zoeken de meisjes,de vogels heeft de meisjes gezocht,nl,True,vogel,meisje,zoekt
de vogel volgt de meisje,de vogel heeft de meisje gevolgd,nl,False,vogel,meisje,volgt
de vogels volgen de meisjes,de vogels heeft de meisjes gevolgd,nl,True,vogel,meisje,volgt
de vogel draagt de meisje,de vogel heeft de meisje gedragen,nl,False,vogel,meisje,draagt
de vogels dragen de meisjes,de vogels heeft de meisjes gedragen,nl,True,vogel,meisje,draagt
de vogel zoent de meisje,de vogel heeft de meisje gezoend,nl,False,vogel,meisje,zoent
de vogels zoenen de meisjes,de vogels heeft de meisjes gezoend,nl,True,vogel,meisje,zoent
de vogel observeert de meisje,de vogel heeft de meisje geobserveerd,nl,False,vogel,meisje,observeert
de vogels observeren de meisjes,de vogels heeft de meisjes geobserveerd,nl,True,vogel,meisje,observeert
de vogel verzorgt de meisje,de vogel heeft de meisje verzorgd,nl,False,vogel,meisje,verzorgt
de vogels verzorgen de meisjes,de vogels heeft de meisjes verzorgd,nl,True,vogel,meisje,verzorgt
de vogel valt de meisje,de vogel heeft de meisje aangevallen,nl,False,vogel,meisje,valt
de vogels vallen de meisjes,de vogels heeft de meisjes aangevallen,nl,True,vogel,meisje,valt
de vogel redt de meisje,de vogel heeft de meisje gered,nl,False,vogel,meisje,redt
de vogels redden de meisjes,de vogels heeft de meisjes gered,nl,True,vogel,meisje,redt
de vogel duwt de meisje,de vogel heeft de meisje geduwd,nl,False,vogel,meisje,duwt
de vogels duwen de meisjes,de vogels heeft de meisjes geduwd,nl,True,vogel,meisje,duwt
de vogel bekijkt de meisje,de vogel heeft de meisje bekeken,nl,False,vogel,meisje,bekijkt
de vogels bekijken de meisjes,de vogels heeft de meisjes bekeken,nl,True,vogel,meisje,bekijkt
de vogel negeert de meisje,de vogel heeft de meisje genegeerd,nl,False,vogel,meisje,negeert
de vogels negeren de meisjes,de vogels heeft de meisjes genegeerd,nl,True,vogel,meisje,negeert
de vogel eet de jongen,de vogel heeft de jongen gegeten,nl,False,vogel,jongen,eet
de vogels eten de jongens,de vogels heeft de jongens gegeten,nl,True,vogel,jongen,eet
de vogel ziet de jongen,de vogel heeft de jongen gezien,nl,False,vogel,jongen,ziet
de vogels zien de jongens,de vogels heeft de jongens gezien,nl,True,vogel,jongen,ziet
de vogel mag de jongen,de vogel heeft de jongen gemogen,nl,False,vogel,jongen,mag
de vogels mogen de jongens,de vogels heeft de jongens gemogen,nl,True,vogel,jongen,mag
de vogel zoekt de jongen,de vogel heeft de jongen gezocht,nl,False,vogel,jongen,zoekt
de vogels zoeken de jongens,de vogels heeft de jongens gezocht,nl,True,vogel,jongen,zoekt
de vogel volgt de jongen,de vogel heeft de jongen gevolgd,nl,False,vogel,jongen,volgt
de vogels volgen de jongens,de vogels heeft de jongens gevolgd,nl,True,vogel,jongen,volgt
de vogel draagt de jongen,de vogel heeft de jongen gedragen,nl,False,vogel,jongen,draagt
de vogels dragen de jongens,de vogels heeft de jongens gedragen,nl,True,vogel,jongen,draagt
de vogel zoent de jongen,de vogel heeft de jongen gezoend,nl,False,vogel,jongen,zoent
de vogels zoenen de jongens,de vogels heeft de jongens gezoend,nl,True,vogel,jongen,zoent
de vogel observeert de jongen,de vogel heeft de jongen geobserveerd,nl,False,vogel,jongen,observeert
de vogels observeren de jongens,de vogels heeft de jongens geobserveerd,nl,True,vogel,jongen,observeert
de vogel verzorgt de jongen,de vogel heeft de jongen verzorgd,nl,False,vogel,jongen,verzorgt
de vogels verzorgen de jongens,de vogels heeft de jongens verzorgd,nl,True,vogel,jongen,verzorgt
de vogel valt de jongen,de vogel heeft de jongen aangevallen,nl,False,vogel,jongen,valt
de vogels vallen de jongens,de vogels heeft de jongens aangevallen,nl,True,vogel,jongen,valt
de vogel redt de jongen,de vogel heeft de jongen gered,nl,False,vogel,jongen,redt
de vogels redden de jongens,de vogels heeft de jongens gered,nl,True,vogel,jongen,redt
de vogel duwt de jongen,de vogel heeft de jongen geduwd,nl,False,vogel,jongen,duwt
de vogels duwen de jongens,de vogels heeft de jongens geduwd,nl,True,vogel,jongen,duwt
de vogel bekijkt de jongen,de vogel heeft de jongen bekeken,nl,False,vogel,jongen,bekijkt
de vogels bekijken de jongens,de vogels heeft de jongens bekeken,nl,True,vogel,jongen,bekijkt
de vogel negeert de jongen,de vogel heeft de jongen genegeerd,nl,False,vogel,jongen,negeert
de vogels negeren de jongens,de vogels heeft de jongens genegeerd,nl,True,vogel,jongen,negeert
de vogel eet de vrouw,de vogel heeft de vrouw gegeten,nl,False,vogel,vrouw,eet
de vogels eten de vrouwen,de vogels heeft de vrouwen gegeten,nl,True,vogel,vrouw,eet
de vogel ziet de vrouw,de vogel heeft de vrouw gezien,nl,False,vogel,vrouw,ziet
de vogels zien de vrouwen,de vogels heeft de vrouwen gezien,nl,True,vogel,vrouw,ziet
de vogel mag de vrouw,de vogel heeft de vrouw gemogen,nl,False,vogel,vrouw,mag
de vogels mogen de vrouwen,de vogels heeft de vrouwen gemogen,nl,True,vogel,vrouw,mag
de vogel zoekt de vrouw,de vogel heeft de vrouw gezocht,nl,False,vogel,vrouw,zoekt
de vogels zoeken de vrouwen,de vogels heeft de vrouwen gezocht,nl,True,vogel,vrouw,zoekt
de vogel volgt de vrouw,de vogel heeft de vrouw gevolgd,nl,False,vogel,vrouw,volgt
de vogels volgen de vrouwen,de vogels heeft de vrouwen gevolgd,nl,True,vogel,vrouw,volgt
de vogel draagt de vrouw,de vogel heeft de vrouw gedragen,nl,False,vogel,vrouw,draagt
de vogels dragen de vrouwen,de vogels heeft de vrouwen gedragen,nl,True,vogel,vrouw,draagt
de vogel zoent de vrouw,de vogel heeft de vrouw gezoend,nl,False,vogel,vrouw,zoent
de vogels zoenen de vrouwen,de vogels heeft de vrouwen gezoend,nl,True,vogel,vrouw,zoent
de vogel observeert de vrouw,de vogel heeft de vrouw geobserveerd,nl,False,vogel,vrouw,observeert
de vogels observeren de vrouwen,de vogels heeft de vrouwen geobserveerd,nl,True,vogel,vrouw,observeert
de vogel verzorgt de vrouw,de vogel heeft de vrouw verzorgd,nl,False,vogel,vrouw,verzorgt
de vogels verzorgen de vrouwen,de vogels heeft de vrouwen verzorgd,nl,True,vogel,vrouw,verzorgt
de vogel valt de vrouw,de vogel heeft de vrouw aangevallen,nl,False,vogel,vrouw,valt
de vogels vallen de vrouwen,de vogels heeft de vrouwen aangevallen,nl,True,vogel,vrouw,valt
de vogel redt de vrouw,de vogel heeft de vrouw gered,nl,False,vogel,vrouw,redt
de vogels redden de vrouwen,de vogels heeft de vrouwen gered,nl,True,vogel,vrouw,redt
de vogel duwt de vrouw,de vogel heeft de vrouw geduwd,nl,False,vogel,vrouw,duwt
de vogels duwen de vrouwen,de vogels heeft de vrouwen geduwd,nl,True,vogel,vrouw,duwt
de vogel bekijkt de vrouw,de vogel heeft de vrouw bekeken,nl,False,vogel,vrouw,bekijkt
de vogels bekijken de vrouwen,de vogels heeft de vrouwen bekeken,nl,True,vogel,vrouw,bekijkt
de vogel negeert de vrouw,de vogel heeft de vrouw genegeerd,nl,False,vogel,vrouw,negeert
de vogels negeren de vrouwen,de vogels heeft de vrouwen genegeerd,nl,True,vogel,vrouw,negeert
de vogel eet de man,de vogel heeft de man gegeten,nl,False,vogel,man,eet
de vogels eten de mannen,de vogels heeft de mannen gegeten,nl,True,vogel,man,eet
de vogel ziet de man,de vogel heeft de man gezien,nl,False,vogel,man,ziet
de vogels zien de mannen,de vogels heeft de mannen gezien,nl,True,vogel,man,ziet
de vogel mag de man,de vogel heeft de man gemogen,nl,False,vogel,man,mag
de vogels mogen de mannen,de vogels heeft de mannen gemogen,nl,True,vogel,man,mag
de vogel zoekt de man,de vogel heeft de man gezocht,nl,False,vogel,man,zoekt
de vogels zoeken de mannen,de vogels heeft de mannen gezocht,nl,True,vogel,man,zoekt
de vogel volgt de man,de vogel heeft de man gevolgd,nl,False,vogel,man,volgt
de vogels volgen de mannen,de vogels heeft de mannen gevolgd,nl,True,vogel,man,volgt
de vogel draagt de man,de vogel heeft de man gedragen,nl,False,vogel,man,draagt
de vogels dragen de mannen,de vogels heeft de mannen gedragen,nl,True,vogel,man,draagt
de vogel zoent de man,de vogel heeft de man gezoend,nl,False,vogel,man,zoent
de vogels zoenen de mannen,de vogels heeft de mannen gezoend,nl,True,vogel,man,zoent
de vogel observeert de man,de vogel heeft de man geobserveerd,nl,False,vogel,man,observeert
de vogels observeren de mannen,de vogels heeft de mannen geobserveerd,nl,True,vogel,man,observeert
de vogel verzorgt de man,de vogel heeft de man verzorgd,nl,False,vogel,man,verzorgt
de vogels verzorgen de mannen,de vogels heeft de mannen verzorgd,nl,True,vogel,man,verzorgt
de vogel valt de man,de vogel heeft de man aangevallen,nl,False,vogel,man,valt
de vogels vallen de mannen,de vogels heeft de mannen aangevallen,nl,True,vogel,man,valt
de vogel redt de man,de vogel heeft de man gered,nl,False,vogel,man,redt
de vogels redden de mannen,de vogels heeft de mannen gered,nl,True,vogel,man,redt
de vogel duwt de man,de vogel heeft de man geduwd,nl,False,vogel,man,duwt
de vogels duwen de mannen,de vogels heeft de mannen geduwd,nl,True,vogel,man,duwt
de vogel bekijkt de man,de vogel heeft de man bekeken,nl,False,vogel,man,bekijkt
de vogels bekijken de mannen,de vogels heeft de mannen bekeken,nl,True,vogel,man,bekijkt
de vogel negeert de man,de vogel heeft de man genegeerd,nl,False,vogel,man,negeert
de vogels negeren de mannen,de vogels heeft de mannen genegeerd,nl,True,vogel,man,negeert
de vogel eet de leraar,de vogel heeft de leraar gegeten,nl,False,vogel,leraar,eet
de vogels eten de leraars,de vogels heeft de leraars gegeten,nl,True,vogel,leraar,eet
de vogel ziet de leraar,de vogel heeft de leraar gezien,nl,False,vogel,leraar,ziet
de vogels zien de leraars,de vogels heeft de leraars gezien,nl,True,vogel,leraar,ziet
de vogel mag de leraar,de vogel heeft de leraar gemogen,nl,False,vogel,leraar,mag
de vogels mogen de leraars,de vogels heeft de leraars gemogen,nl,True,vogel,leraar,mag
de vogel zoekt de leraar,de vogel heeft de leraar gezocht,nl,False,vogel,leraar,zoekt
de vogels zoeken de leraars,de vogels heeft de leraars gezocht,nl,True,vogel,leraar,zoekt
de vogel volgt de leraar,de vogel heeft de leraar gevolgd,nl,False,vogel,leraar,volgt
de vogels volgen de leraars,de vogels heeft de leraars gevolgd,nl,True,vogel,leraar,volgt
de vogel draagt de leraar,de vogel heeft de leraar gedragen,nl,False,vogel,leraar,draagt
de vogels dragen de leraars,de vogels heeft de leraars gedragen,nl,True,vogel,leraar,draagt
de vogel zoent de leraar,de vogel heeft de leraar gezoend,nl,False,vogel,leraar,zoent
de vogels zoenen de leraars,de vogels heeft de leraars gezoend,nl,True,vogel,leraar,zoent
de vogel observeert de leraar,de vogel heeft de leraar geobserveerd,nl,False,vogel,leraar,observeert
de vogels observeren de leraars,de vogels heeft de leraars geobserveerd,nl,True,vogel,leraar,observeert
de vogel verzorgt de leraar,de vogel heeft de leraar verzorgd,nl,False,vogel,leraar,verzorgt
de vogels verzorgen de leraars,de vogels heeft de leraars verzorgd,nl,True,vogel,leraar,verzorgt
de vogel valt de leraar,de vogel heeft de leraar aangevallen,nl,False,vogel,leraar,valt
de vogels vallen de leraars,de vogels heeft de leraars aangevallen,nl,True,vogel,leraar,valt
de vogel redt de leraar,de vogel heeft de leraar gered,nl,False,vogel,leraar,redt
de vogels redden de leraars,de vogels heeft de leraars gered,nl,True,vogel,leraar,redt
de vogel duwt de leraar,de vogel heeft de leraar geduwd,nl,False,vogel,leraar,duwt
de vogels duwen de leraars,de vogels heeft de leraars geduwd,nl,True,vogel,leraar,duwt
de vogel bekijkt de leraar,de vogel heeft de leraar bekeken,nl,False,vogel,leraar,bekijkt
de vogels bekijken de leraars,de vogels heeft de leraars bekeken,nl,True,vogel,leraar,bekijkt
de vogel negeert de leraar,de vogel heeft de leraar genegeerd,nl,False,vogel,leraar,negeert
de vogels negeren de leraars,de vogels heeft de leraars genegeerd,nl,True,vogel,leraar,negeert
de vogel eet de vriend,de vogel heeft de vriend gegeten,nl,False,vogel,vriend,eet
de vogels eten de vrienden,de vogels heeft de vrienden gegeten,nl,True,vogel,vriend,eet
de vogel ziet de vriend,de vogel heeft de vriend gezien,nl,False,vogel,vriend,ziet
de vogels zien de vrienden,de vogels heeft de vrienden gezien,nl,True,vogel,vriend,ziet
de vogel mag de vriend,de vogel heeft de vriend gemogen,nl,False,vogel,vriend,mag
de vogels mogen de vrienden,de vogels heeft de vrienden gemogen,nl,True,vogel,vriend,mag
de vogel zoekt de vriend,de vogel heeft de vriend gezocht,nl,False,vogel,vriend,zoekt
de vogels zoeken de vrienden,de vogels heeft de vrienden gezocht,nl,True,vogel,vriend,zoekt
de vogel volgt de vriend,de vogel heeft de vriend gevolgd,nl,False,vogel,vriend,volgt
de vogels volgen de vrienden,de vogels heeft de vrienden gevolgd,nl,True,vogel,vriend,volgt
de vogel draagt de vriend,de vogel heeft de vriend gedragen,nl,False,vogel,vriend,draagt
de vogels dragen de vrienden,de vogels heeft de vrienden gedragen,nl,True,vogel,vriend,draagt
de vogel zoent de vriend,de vogel heeft de vriend gezoend,nl,False,vogel,vriend,zoent
de vogels zoenen de vrienden,de vogels heeft de vrienden gezoend,nl,True,vogel,vriend,zoent
de vogel observeert de vriend,de vogel heeft de vriend geobserveerd,nl,False,vogel,vriend,observeert
de vogels observeren de vrienden,de vogels heeft de vrienden geobserveerd,nl,True,vogel,vriend,observeert
de vogel verzorgt de vriend,de vogel heeft de vriend verzorgd,nl,False,vogel,vriend,verzorgt
de vogels verzorgen de vrienden,de vogels heeft de vrienden verzorgd,nl,True,vogel,vriend,verzorgt
de vogel valt de vriend,de vogel heeft de vriend aangevallen,nl,False,vogel,vriend,valt
de vogels vallen de vrienden,de vogels heeft de vrienden aangevallen,nl,True,vogel,vriend,valt
de vogel redt de vriend,de vogel heeft de vriend gered,nl,False,vogel,vriend,redt
de vogels redden de vrienden,de vogels heeft de vrienden gered,nl,True,vogel,vriend,redt
de vogel duwt de vriend,de vogel heeft de vriend geduwd,nl,False,vogel,vriend,duwt
de vogels duwen de vrienden,de vogels heeft de vrienden geduwd,nl,True,vogel,vriend,duwt
de vogel bekijkt de vriend,de vogel heeft de vriend bekeken,nl,False,vogel,vriend,bekijkt
de vogels bekijken de vrienden,de vogels heeft de vrienden bekeken,nl,True,vogel,vriend,bekijkt
de vogel negeert de vriend,de vogel heeft de vriend genegeerd,nl,False,vogel,vriend,negeert
de vogels negeren de vrienden,de vogels heeft de vrienden genegeerd,nl,True,vogel,vriend,negeert
de vogel eet de vijand,de vogel heeft de vijand gegeten,nl,False,vogel,vijand,eet
de vogels eten de vijanden,de vogels heeft de vijanden gegeten,nl,True,vogel,vijand,eet
de vogel ziet de vijand,de vogel heeft de vijand gezien,nl,False,vogel,vijand,ziet
de vogels zien de vijanden,de vogels heeft de vijanden gezien,nl,True,vogel,vijand,ziet
de vogel mag de vijand,de vogel heeft de vijand gemogen,nl,False,vogel,vijand,mag
de vogels mogen de vijanden,de vogels heeft de vijanden gemogen,nl,True,vogel,vijand,mag
de vogel zoekt de vijand,de vogel heeft de vijand gezocht,nl,False,vogel,vijand,zoekt
de vogels zoeken de vijanden,de vogels heeft de vijanden gezocht,nl,True,vogel,vijand,zoekt
de vogel volgt de vijand,de vogel heeft de vijand gevolgd,nl,False,vogel,vijand,volgt
de vogels volgen de vijanden,de vogels heeft de vijanden gevolgd,nl,True,vogel,vijand,volgt
de vogel draagt de vijand,de vogel heeft de vijand gedragen,nl,False,vogel,vijand,draagt
de vogels dragen de vijanden,de vogels heeft de vijanden gedragen,nl,True,vogel,vijand,draagt
de vogel zoent de vijand,de vogel heeft de vijand gezoend,nl,False,vogel,vijand,zoent
de vogels zoenen de vijanden,de vogels heeft de vijanden gezoend,nl,True,vogel,vijand,zoent
de vogel observeert de vijand,de vogel heeft de vijand geobserveerd,nl,False,vogel,vijand,observeert
de vogels observeren de vijanden,de vogels heeft de vijanden geobserveerd,nl,True,vogel,vijand,observeert
de vogel verzorgt de vijand,de vogel heeft de vijand verzorgd,nl,False,vogel,vijand,verzorgt
de vogels verzorgen de vijanden,de vogels heeft de vijanden verzorgd,nl,True,vogel,vijand,verzorgt
de vogel valt de vijand,de vogel heeft de vijand aangevallen,nl,False,vogel,vijand,valt
de vogels vallen de vijanden,de vogels heeft de vijanden aangevallen,nl,True,vogel,vijand,valt
de vogel redt de vijand,de vogel heeft de vijand gered,nl,False,vogel,vijand,redt
de vogels redden de vijanden,de vogels heeft de vijanden gered,nl,True,vogel,vijand,redt
de vogel duwt de vijand,de vogel heeft de vijand geduwd,nl,False,vogel,vijand,duwt
de vogels duwen de vijanden,de vogels heeft de vijanden geduwd,nl,True,vogel,vijand,duwt
de vogel bekijkt de vijand,de vogel heeft de vijand bekeken,nl,False,vogel,vijand,bekijkt
de vogels bekijken de vijanden,de vogels heeft de vijanden bekeken,nl,True,vogel,vijand,bekijkt
de vogel negeert de vijand,de vogel heeft de vijand genegeerd,nl,False,vogel,vijand,negeert
de vogels negeren de vijanden,de vogels heeft de vijanden genegeerd,nl,True,vogel,vijand,negeert
de kind eet de hond,de kind heeft de hond gegeten,nl,False,kind,hond,eet
de kinderen eten de honden,de kinderen heeft de honden gegeten,nl,True,kind,hond,eet
de kind ziet de hond,de kind heeft de hond gezien,nl,False,kind,hond,ziet
de kinderen zien de honden,de kinderen heeft de honden gezien,nl,True,kind,hond,ziet
de kind mag de hond,de kind heeft de hond gemogen,nl,False,kind,hond,mag
de kinderen mogen de honden,de kinderen heeft de honden gemogen,nl,True,kind,hond,mag
de kind zoekt de hond,de kind heeft de hond gezocht,nl,False,kind,hond,zoekt
de kinderen zoeken de honden,de kinderen heeft de honden gezocht,nl,True,kind,hond,zoekt
de kind helpt de hond,de kind heeft de hond geholpen,nl,False,kind,hond,helpt
de kinderen helpen de honden,de kinderen heeft de honden geholpen,nl,True,kind,hond,helpt
de kind slaat de hond,de kind heeft de hond geslagen,nl,False,kind,hond,slaat
de kinderen slaan de honden,de kinderen heeft de honden geslagen,nl,True,kind,hond,slaat
de kind draagt de hond,de kind heeft de hond gedragen,nl,False,kind,hond,draagt
