input,target,lang,plural,subj,obj,verb
de vriend verzorgt de leeuw,de vriend heeft de leeuw verzorgd,nl,False,vriend,leeuw,verzorgt
de vrienden verzorgen de leeuwen,de vrienden heeft de leeuwen verzorgd,nl,True,vriend,leeuw,verzorgt
de vriend achtervolgt de leeuw,de vriend heeft de leeuw achtervolgd,nl,False,vriend,leeuw,achtervolgt
de vrienden achtervolgen de leeuwen,de vrienden heeft de leeuwen achtervolgd,nl,True,vriend,leeuw,achtervolgt
de vriend redt de leeuw,de vriend heeft de leeuw gered,nl,False,vriend,leeuw,redt
de vrienden redden de leeuwen,de vrienden heeft de leeuwen gered,nl,True,vriend,leeuw,redt
de vriend troost de leeuw,de vriend heeft de leeuw getroost,nl,False,vriend,leeuw,troost
de vrienden troosten de leeuwen,de vrienden heeft de leeuwen getroost,nl,True,vriend,leeuw,troost
de vriend duwt de leeuw,de vriend heeft de leeuw geduwd,nl,False,vriend,leeuw,duwt
de vrienden duwen de leeuwen,de vrienden heeft de leeuwen geduwd,nl,True,vriend,leeuw,duwt
de vriend bekijkt de leeuw,de vriend heeft de leeuw bekeken,nl,False,vriend,leeuw,bekijkt
de vrienden bekijken de leeuwen,de vrienden heeft de leeuwen bekeken,nl,True,vriend,leeuw,bekijkt
de vriend negeert de leeuw,de vriend heeft de leeuw genegeerd,nl,False,vriend,leeuw,negeert
de vrienden negeren de leeuwen,de vrienden heeft de leeuwen genegeerd,nl,True,vriend,leeuw,negeert
de vriend eet de kat,de vriend heeft de kat gegeten,nl,False,vriend,kat,eet
de vrienden eten de katten,de vrienden heeft de katten gegeten,nl,True,vriend,kat,eet
de vriend mag de kat,de vriend heeft de kat gemogen,nl,False,vriend,kat,mag
de vrienden mogen de katten,de vrienden heeft de katten gemogen,nl,True,vriend,kat,mag
de vriend zoekt de kat,de vriend heeft de kat gezocht,nl,False,vriend,kat,zoekt
de vrienden zoeken de katten,de vrienden heeft de katten gezocht,nl,True,vriend,kat,zoekt
de vriend helpt de kat,de vriend heeft de kat geholpen,nl,False,vriend,kat,helpt
de vrienden helpen de katten,de vrienden heeft de katten geholpen,nl,True,vriend,kat,helpt
de vriend volgt de kat,de vriend heeft de kat gevolgd,nl,False,vriend,kat,volgt
de vrienden volgen de katten,de vrienden heeft de katten gevolgd,nl,True,vriend,kat,volgt
de vriend slaat de kat,de vriend heeft de kat geslagen,nl,False,vriend,kat,slaat
de vrienden slaan de katten,de vrienden heeft de katten geslagen,nl,True,vriend,kat,slaat
de vriend draagt de kat,de vriend heeft de kat gedragen,nl,False,vriend,kat,draagt
de vrienden dragen de katten,de vrienden heeft de katten gedragen,nl,True,vriend,kat,draagt
de vriend zoent de kat,de vriend heeft de kat gezoend,nl,False,vriend,kat,zoent
de vrienden zoenen de katten,de vrienden heeft de katten gezoend,nl,True,vriend,kat,zoent
de vriend jaagt de kat,de vriend heeft de kat gejaagd,nl,False,vriend,kat,jaagt
de vrienden jagen de katten,de vrienden heeft de katten gejaagd,nl,True,vriend,kat,jaagt
de vriend observeert de kat,de vriend heeft de kat geobserveerd,nl,False,vriend,kat,observeert
de vrienden observeren de katten,de vrienden heeft de katten geobserveerd,nl,True,vriend,kat,observeert
de vriend verzorgt de kat,de vriend heeft de kat verzorgd,nl,False,vriend,kat,verzorgt
de vrienden verzorgen de katten,de vrienden heeft de katten verzorgd,nl,True,vriend,kat,verzorgt
de vriend achtervolgt de kat,de vriend heeft de kat achtervolgd,nl,False,vriend,kat,achtervolgt
de vrienden achtervolgen de katten,de vrienden heeft de katten achtervolgd,nl,True,vriend,kat,achtervolgt
de vriend redt de kat,de vriend heeft de kat gered,nl,False,vriend,kat,redt
de vrienden redden de katten,de vrienden heeft de katten gered,nl,True,vriend,kat,redt
de vriend troost de kat,de vriend heeft de kat getroost,nl,False,vriend,kat,troost
de vrienden troosten de katten,de vrienden heeft de katten getroost,nl,True,vriend,kat,troost
de vriend duwt de kat,de vriend heeft de kat geduwd,nl,False,vriend,kat,duwt
de vrienden duwen de katten,de vrienden heeft de katten geduwd,nl,True,vriend,kat,duwt
de vriend bekijkt de kat,de vriend heeft de kat bekeken,nl,False,vriend,kat,bekijkt
de vrienden bekijken de katten,de vrienden heeft de katten bekeken,nl,True,vriend,kat,bekijkt
de vriend negeert de kat,de vriend heeft de kat genegeerd,nl,False,vriend,kat,negeert
de vrienden negeren de katten,de vrienden heeft de katten genegeerd,nl,True,vriend,kat,negeert
de vriend eet de tijger,de vriend heeft de tijger gegeten,nl,False,vriend,tijger,eet
de vrienden eten de tijgers,de vrienden heeft de tijgers gegeten,nl,True,vriend,tijger,eet
de vriend mag de tijger,de vriend heeft de tijger gemogen,nl,False,vriend,tijger,mag
de vrienden mogen de tijgers,de vrienden heeft de tijgers gemogen,nl,True,vriend,tijger,mag
de vriend zoekt de tijger,de vriend heeft de tijger gezocht,nl,False,vriend,tijger,zoekt
de vrienden zoeken de tijgers,de vrienden heeft de tijgers gezocht,nl,True,vriend,tijger,zoekt
de vriend helpt de tijger,de vriend heeft de tijger geholpen,nl,False,vriend,tijger,helpt
de vrienden helpen de tijgers,de vrienden heeft de tijgers geholpen,nl,True,vriend,tijger,helpt
de vriend volgt de tijger,de vriend heeft de tijger gevolgd,nl,False,vriend,tijger,volgt
de vrienden volgen de tijgers,de vrienden heeft de tijgers gevolgd,nl,True,vriend,tijger,volgt
de vriend slaat de tijger,de vriend heeft de tijger geslagen,nl,False,vriend,tijger,slaat
de vrienden slaan de tijgers,de vrienden heeft de tijgers geslagen,nl,True,vriend,tijger,slaat
de vriend draagt de tijger,de vriend heeft de tijger gedragen,nl,False,vriend,tijger,draagt
de vrienden dragen de tijgers,de vrienden heeft de tijgers gedragen,nl,True,vriend,tijger,draagt
de vriend zoent de tijger,de vriend heeft de tijger gezoend,nl,False,vriend,tijger,zoent
de vrienden zoenen de tijgers,de vrienden heeft de tijgers gezoend,nl,True,vriend,tijger,zoent
de vriend jaagt de tijger,de vriend heeft de tijger gejaagd,nl,False,vriend,tijger,jaagt
de vrienden jagen de tijgers,de vrienden heeft de tijgers gejaagd,nl,True,vriend,tijger,jaagt
de vriend observeert de tijger,de vriend heeft de tijger geobserveerd,nl,False,vriend,tijger,observeert
de vrienden observeren de tijgers,de vrienden heeft de tijgers geobserveerd,nl,True,vriend,tijger,observeert
de vriend verzorgt de tijger,de vriend heeft de tijger verzorgd,nl,False,vriend,tijger,verzorgt
de vrienden verzorgen de tijgers,de vrienden heeft de tijgers verzorgd,nl,True,vriend,tijger,verzorgt
de vriend achtervolgt de tijger,de vriend heeft de tijger achtervolgd,nl,False,vriend,tijger,achtervolgt
de vrienden achtervolgen de tijgers,de vrienden heeft de tijgers achtervolgd,nl,True,vriend,tijger,achtervolgt
de vriend redt de tijger,de vriend heeft de tijger gered,nl,False,vriend,tijger,redt
de vrienden redden de tijgers,de vrienden heeft de tijgers gered,nl,True,vriend,tijger,redt
de vriend troost de tijger,de vriend heeft de tijger getroost,nl,False,vriend,tijger,troost
de vrienden troosten de tijgers,de vrienden heeft de tijgers getroost,nl,True,vriend,tijger,troost
de vriend duwt de tijger,de vriend heeft de tijger geduwd,nl,False,vriend,tijger,duwt
de vrienden duwen de tijgers,de vrienden heeft de tijgers geduwd,nl,True,vriend,tijger,duwt
de vriend bekijkt de tijger,de vriend heeft de tijger bekeken,nl,False,vriend,tijger,bekijkt
de vrienden bekijken de tijgers,de vrienden heeft de tijgers bekeken,nl,True,vriend,tijger,bekijkt
de vriend negeert de tijger,de vriend heeft de tijger genegeerd,nl,False,vriend,tijger,negeert
de vrienden negeren de tijgers,de vrienden heeft de tijgers genegeerd,nl,True,vriend,tijger,negeert
de vriend eet de aap,de vriend heeft de aap gegeten,nl,False,vriend,aap,eet
de vrienden eten de apen,de vrienden heeft de apen gegeten,nl,True,vriend,aap,eet
de vriend mag de aap,de vriend heeft de aap gemogen,nl,False,vriend,aap,mag
de vrienden mogen de apen,de vrienden heeft de apen gemogen,nl,True,vriend,aap,mag
de vriend zoekt de aap,de vriend heeft de aap gezocht,nl,False,vriend,aap,zoekt
de vrienden zoeken de apen,de vrienden heeft de apen gezocht,nl,True,vriend,aap,zoekt
de vriend helpt de aap,de vriend heeft de aap geholpen,nl,False,vriend,aap,helpt
de vrienden helpen de apen,de vrienden heeft de apen geholpen,nl,True,vriend,aap,helpt
de vriend volgt de aap,de vriend heeft de aap gevolgd,nl,False,vriend,aap,volgt
de vrienden volgen de apen,de vrienden heeft de apen gevolgd,nl,True,vriend,aap,volgt
de vriend slaat de aap,de vriend heeft de aap geslagen,nl,False,vriend,aap,slaat
de vrienden slaan de apen,de vrienden heeft de apen geslagen,nl,True,vriend,aap,slaat
de vriend draagt de aap,de vriend heeft de aap gedragen,nl,False,vriend,aap,draagt
de vrienden dragen de apen,de vrienden heeft de apen gedragen,nl,True,vriend,aap,draagt
de vriend zoent de aap,de vriend heeft de aap gezoend,nl,False,vriend,aap,zoent
de vrienden zoenen de apen,de vrienden heeft de apen gezoend,nl,True,vriend,aap,zoent
de vriend jaagt de aap,de vriend heeft de aap gejaagd,nl,False,vriend,aap,jaagt
de vrienden jagen de apen,de vrienden heeft de apen gejaagd,nl,True,vriend,aap,jaagt
de vriend observeert de aap,de vriend heeft de aap geobserveerd,nl,False,vriend,aap,observeert
de vrienden observeren de apen,de vrienden heeft de apen geobserveerd,nl,True,vriend,aap,observeert
de vriend verzorgt de aap,de vriend heeft de aap verzorgd,nl,False,vriend,aap,verzorgt
de vrienden verzorgen de apen,de vrienden heeft de apen verzorgd,nl,True,vriend,aap,verzorgt
de vriend achtervolgt de aap,de vriend heeft de aap achtervolgd,nl,False,vriend,aap,achtervolgt
de vrienden achtervolgen de apen,de vrienden heeft de apen achtervolgd,nl,True,vriend,aap,achtervolgt
de vriend redt de aap,de vriend heeft de aap gered,nl,False,vriend,aap,redt
de vrienden redden de apen,de vrienden heeft de apen gered,nl,True,vriend,aap,redt
de vriend troost de aap,de vriend heeft de aap getroost,nl,False,vriend,aap,troost
de vrienden troosten de apen,de vrienden heeft de apen getroost,nl,True,vriend,aap,troost
de vriend duwt de aap,de vriend heeft de aap geduwd,nl,False,vriend,aap,duwt
de vrienden duwen de apen,de vrienden heeft de apen geduwd,nl,True,vriend,aap,duwt
de vriend bekijkt de aap,de vriend heeft de aap bekeken,nl,False,vriend,aap,bekijkt
de vrienden bekijken de apen,de vrienden heeft de apen bekeken,nl,True,vriend,aap,bekijkt
de vriend negeert de aap,de vriend heeft de aap genegeerd,nl,False,vriend,aap,negeert
de vrienden negeren de apen,de vrienden heeft de apen genegeerd,nl,True,vriend,aap,negeert
de vriend eet de paard,de vriend heeft de paard gegeten,nl,False,vriend,paard,eet
de vrienden eten de paarden,de vrienden heeft de paarden gegeten,nl,True,vriend,paard,eet
de vriend mag de paard,de vriend heeft de paard gemogen,nl,False,vriend,paard,mag
de vrienden mogen de paarden,de vrienden heeft de paarden gemogen,nl,True,vriend,paard,mag
de vriend zoekt de paard,de vriend heeft de paard gezocht,nl,False,vriend,paard,zoekt
de vrienden zoeken de paarden,de vrienden heeft de paarden gezocht,nl,True,vriend,paard,zoekt
de vriend helpt de paard,de vriend heeft de paard geholpen,nl,False,vriend,paard,helpt
de vrienden helpen de paarden,de vrienden heeft de paarden geholpen,nl,True,vriend,paard,helpt
de vriend volgt de paard,de vriend heeft de paard gevolgd,nl,False,vriend,paard,volgt
de vrienden volgen de paarden,de vrienden heeft de paarden gevolgd,nl,True,vriend,paard,volgt
de vriend slaat de paard,de vriend heeft de paard geslagen,nl,False,vriend,paard,slaat
de vrienden slaan de paarden,de vrienden heeft de paarden geslagen,nl,True,vriend,paard,slaat
de vriend draagt de paard,de vriend heeft de paard gedragen,nl,False,vriend,paard,draagt
de vrienden dragen de paarden,de vrienden heeft de paarden gedragen,nl,True,vriend,paard,draagt
de vriend zoent de paard,de vriend heeft de paard gezoend,nl,False,vriend,paard,zoent
de vrienden zoenen de paarden,de vrienden heeft de paarden gezoend,nl,True,vriend,paard,zoent
de vriend jaagt de paard,de vriend heeft de paard gejaagd,nl,False,vriend,paard,jaagt
de vrienden jagen de paarden,de vrienden heeft de paarden gejaagd,nl,True,vriend,paard,jaagt
de vriend observeert de paard,de vriend heeft de paard geobserveerd,nl,False,vriend,paard,observeert
de vrienden observeren de paarden,de vrienden heeft de paarden geobserveerd,nl,True,vriend,paard,observeert
de vriend verzorgt de paard,de vriend heeft de paard verzorgd,nl,False,vriend,paard,verzorgt
de vrienden verzorgen de paarden,de vrienden heeft de paarden verzorgd,nl,True,vriend,paard,verzorgt
de vriend achtervolgt de paard,de vriend heeft de paard achtervolgd,nl,False,vriend,paard,achtervolgt
de vrienden achtervolgen de paarden,de vrienden heeft de paarden achtervolgd,nl,True,vriend,paard,achtervolgt
de vriend redt de paard,de vriend heeft de paard gered,nl,False,vriend,paard,redt
de vrienden redden de paarden,de vrienden heeft de paarden gered,nl,True,vriend,paard,redt
de vriend troost de paard,de vriend heeft de paard getroost,nl,False,vriend,paard,troost
de vrienden troosten de paarden,de vrienden heeft de paarden getroost,nl,True,vriend,paard,troost
de vriend duwt de paard,de vriend heeft de paard geduwd,nl,False,vriend,paard,duwt
de vrienden duwen de paarden,de vrienden heeft de paarden geduwd,nl,True,vriend,paard,duwt
de vriend bekijkt de paard,de vriend heeft de paard bekeken,nl,False,vriend,paard,bekijkt
de vrienden bekijken de paarden,de vrienden heeft de paarden bekeken,nl,True,vriend,paard,bekijkt
de vriend negeert de paard,de vriend heeft de paard genegeerd,nl,False,vriend,paard,negeert
de vrienden negeren de paarden,de vrienden heeft de paarden genegeerd,nl,True,vriend,paard,negeert
de vriend eet de muis,de vriend heeft de muis gegeten,nl,False,vriend,muis,eet
de vrienden eten de muizen,de vrienden heeft de muizen gegeten,nl,True,vriend,muis,eet
de vriend mag de muis,de vriend heeft de muis gemogen,nl,False,vriend,muis,mag
de vrienden mogen de muizen,de vrienden heeft de muizen gemogen,nl,True,vriend,muis,mag
de vriend zoekt de muis,de vriend heeft de muis gezocht,nl,False,vriend,muis,zoekt
de vrienden zoeken de muizen,de vrienden heeft de muizen gezocht,nl,True,vriend,muis,zoekt
de vriend helpt de muis,de vriend heeft de muis geholpen,nl,False,vriend,muis,helpt
de vrienden helpen de muizen,de vrienden heeft de muizen geholpen,nl,True,vriend,muis,helpt
de vriend volgt de muis,de vriend heeft de muis gevolgd,nl,False,vriend,muis,volgt
de vrienden volgen de muizen,de vrienden heeft de muizen gevolgd,nl,True,vriend,muis,volgt
de vriend slaat de muis,de vriend heeft de muis geslagen,nl,False,vriend,muis,slaat
de vrienden slaan de muizen,de vrienden heeft de muizen geslagen,nl,True,vriend,muis,slaat
de vriend draagt de muis,de vriend heeft de muis gedragen,nl,False,vriend,muis,draagt
de vrienden dragen de muizen,de vrienden heeft de muizen gedragen,nl,True,vriend,muis,draagt
de vriend zoent de muis,de vriend heeft de muis gezoend,nl,False,vriend,muis,zoent
de vrienden zoenen de muizen,de vrienden heeft de muizen gezoend,nl,True,vriend,muis,zoent
de vriend jaagt de muis,de vriend heeft de muis gejaagd,nl,False,vriend,muis,jaagt
de vrienden jagen de muizen,de vrienden heeft de muizen gejaagd,nl,True,vriend,muis,jaagt
de vriend observeert de muis,de vriend heeft de muis geobserveerd,nl,False,vriend,muis,observeert
de vrienden observeren de muizen,de vrienden heeft de muizen geobserveerd,nl,True,vriend,muis,observeert
de vriend verzorgt de muis,de vriend heeft de muis verzorgd,nl,False,vriend,muis,verzorgt
de vrienden verzorgen de muizen,de vrienden heeft de muizen verzorgd,nl,True,vriend,muis,verzorgt
de vriend achtervolgt de muis,de vriend heeft de muis achtervolgd,nl,False,vriend,muis,achtervolgt
de vrienden achtervolgen de muizen,de vrienden heeft de muizen achtervolgd,nl,True,vriend,muis,achtervolgt
de vriend redt de muis,de vriend heeft de muis gered,nl,False,vriend,muis,redt
de vrienden redden de muizen,de vrienden heeft de muizen gered,nl,True,vriend,muis,redt
de vriend troost de muis,de vriend heeft de muis getroost,nl,False,vriend,muis,troost
de vrienden troosten de muizen,de vrienden heeft de muizen getroost,nl,True,vriend,muis,troost
de vriend duwt de muis,de vriend heeft de muis geduwd,nl,False,vriend,muis,duwt
de vrienden duwen de muizen,de vrienden heeft de muizen geduwd,nl,True,vriend,muis,duwt
de vriend bekijkt de muis,de vriend heeft de muis bekeken,nl,False,vriend,muis,bekijkt
de vrienden bekijken de muizen,de vrienden heeft de muizen bekeken,nl,True,vriend,muis,bekijkt
de vriend negeert de muis,de vriend heeft de muis genegeerd,nl,False,vriend,muis,negeert
de vrienden negeren de muizen,de vrienden heeft de muizen genegeerd,nl,True,vriend,muis,negeert
de vriend eet de olifant,de vriend heeft de olifant gegeten,nl,False,vriend,olifant,eet
de vrienden eten de olifanten,de vrienden heeft de olifanten gegeten,nl,True,vriend,olifant,eet
de vriend mag de olifant,de vriend heeft de olifant gemogen,nl,False,vriend,olifant,mag
de vrienden mogen de olifanten,de vrienden heeft de olifanten gemogen,nl,True,vriend,olifant,mag
de vriend zoekt de olifant,de vriend heeft de olifant gezocht,nl,False,vriend,olifant,zoekt
de vrienden zoeken de olifanten,de vrienden heeft de olifanten gezocht,nl,True,vriend,olifant,zoekt
de vriend helpt de olifant,de vriend heeft de olifant geholpen,nl,False,vriend,olifant,helpt
de vrienden helpen de olifanten,de vrienden heeft de olifanten geholpen,nl,True,vriend,olifant,helpt
